,latlng
3867,"青浦区康虹花园(别墅)('121.314404', '31.173584')"
3868,"青浦区大华西郊别墅('121.301879', '31.161772')"
3869,"青浦区万科天空之城三期星之屿('121.253760', '31.177181')"
3870,"青浦区南山雨果(公寓)('121.269615', '31.160120')"
3871,"青浦区绿中海明苑四期(公寓)('121.260012', '31.173437')"
3872,"青浦区君悦湾('121.274470', '31.162575')"
3873,"青浦区南山雨果(公寓)('121.269615', '31.160120')"
3874,"青浦区二联馨苑('121.292485', '31.198543')"
3875,"青浦区招商虹桥公馆('121.253105', '31.181886')"
3876,"青浦区九溪十八岛(一期)('121.294990', '31.159670')"
3877,"青浦区康虹园('121.314307', '31.176830')"
3878,"青浦区中建锦绣天地('121.286060', '31.184129')"
3879,"青浦区二联馨苑('121.292485', '31.198543')"
3880,"青浦区上海豪都国际花园(公寓)('121.278994', '31.164530')"
3881,"青浦区万科天空之城三期星之屿('121.253760', '31.177181')"
3882,"青浦区绿地朱家角1号('121.036285', '31.110619')"
3883,"青浦区泰安馨苑B区('121.040403', '31.131640')"
3884,"青浦区海上郡('121.020356', '31.122846')"
3885,"青浦区证大朱家角西镇('121.048514', '31.112875')"
3886,"青浦区海上湾鹭居('121.022359', '31.114457')"
3887,"青浦区雅苑('121.094439', '31.135001')"
3888,"青浦区雅苑('121.094439', '31.135001')"
3889,"青浦区恒大御澜庭一期('121.028875', '31.127889')"
3890,"青浦区水都南岸(二期)('121.053040', '31.087400')"
3891,"青浦区海上湾鹭居('121.022359', '31.114457')"
3892,"青浦区恒大御澜庭一期('121.028875', '31.127889')"
3893,"青浦区水都南岸(二期)('121.053040', '31.087400')"
3894,"青浦区恒大御澜庭二期('121.028875', '31.127889')"
3895,"青浦区海上湾鹭居('121.022359', '31.114457')"
3896,"青浦区璟雲里('121.025777', '31.110254')"
3897,"青浦区海上湾鹭居('121.022359', '31.114457')"
3898,"青浦区翠苑(西区)('121.040640', '31.119558')"
3899,"青浦区海上湾闻涧('121.022359', '31.114457')"
3900,"青浦区翠苑(东区)('121.042394', '31.121568')"
3901,"青浦区悦湖郡('121.048184', '31.120074')"
3902,"青浦区翠苑(东区)('121.042394', '31.121568')"
3903,"青浦区金地水悦堂('121.039212', '31.123373')"
3904,"青浦区恒大御澜庭二期('121.028875', '31.127889')"
3905,"青浦区泰安公寓一期('121.035172', '31.128208')"
3906,"青浦区泰安公寓('121.035172', '31.128208')"
3907,"青浦区古北香堤艺墅('121.041958', '31.110074')"
3908,"青浦区泰安公寓一期('121.035172', '31.128208')"
3909,"青浦区璟雲里('121.025777', '31.110254')"
3910,"青浦区璟雲里('121.025777', '31.110254')"
3911,"青浦区璟雲里('121.025777', '31.110254')"
3912,"青浦区雅苑('121.094439', '31.135001')"
3913,"青浦区恒大御澜庭一期('121.028875', '31.127889')"
3914,"青浦区水都南岸(二期)('121.053040', '31.087400')"
3915,"青浦区海上湾鹭居('121.022359', '31.114457')"
3916,"青浦区恒大御澜庭一期('121.028875', '31.127889')"
3917,"青浦区水都南岸(二期)('121.053040', '31.087400')"
3918,"青浦区恒大御澜庭二期('121.028875', '31.127889')"
3919,"青浦区海上湾鹭居('121.022359', '31.114457')"
3920,"青浦区璟雲里('121.025777', '31.110254')"
3921,"青浦区海上湾鹭居('121.022359', '31.114457')"
3922,"青浦区翠苑(西区)('121.040640', '31.119558')"
3923,"青浦区海上湾闻涧('121.022359', '31.114457')"
3924,"青浦区翠苑(东区)('121.042394', '31.121568')"
3925,"青浦区悦湖郡('121.048184', '31.120074')"
3926,"青浦区翠苑(东区)('121.042394', '31.121568')"
3927,"青浦区金地水悦堂('121.039212', '31.123373')"
3928,"青浦区恒大御澜庭二期('121.028875', '31.127889')"
3929,"青浦区泰安公寓一期('121.035172', '31.128208')"
3930,"青浦区泰安公寓('121.035172', '31.128208')"
3931,"青浦区古北香堤艺墅('121.041958', '31.110074')"
3932,"青浦区泰安公寓一期('121.035172', '31.128208')"
3933,"青浦区璟雲里('121.025777', '31.110254')"
3934,"青浦区璟雲里('121.025777', '31.110254')"
3935,"青浦区璟雲里('121.025777', '31.110254')"
3936,"青浦区恒大御澜庭一期('121.028875', '31.127889')"
3937,"青浦区金地水悦堂('121.039212', '31.123373')"
3938,"青浦区璟雲里('121.025777', '31.110254')"
3939,"青浦区翠苑(西区)('121.040640', '31.119558')"
3940,"青浦区隽苑('121.041506', '31.113303')"
3941,"青浦区海上湾鹭居('121.022359', '31.114457')"
3942,"青浦区万科天空之城三期星之屿('121.253760', '31.177181')"
3943,"青浦区上海捷克住宅小区(公寓)('121.280191', '31.159592')"
3944,"青浦区九溪十八岛(一期)('121.294990', '31.159670')"
3945,"青浦区葛洲坝虹桥紫郡公馆('121.315684', '31.161837')"
3946,"青浦区锦绣逸庭(公寓)('121.261113', '31.170287')"
3947,"青浦区久事西郊花园('121.309340', '31.180236')"
3948,"青浦区金地虹桥世家('121.163113', '31.296199')"
3949,"青浦区康虹花园(别墅)('121.314404', '31.173584')"
3950,"青浦区蟠龙馨苑('121.276625', '31.188895')"
3951,"青浦区招商虹桥华府('121.308319', '31.171174')"
3952,"青浦区绿中海明苑一期（公寓）('121.265869', '31.175712')"
3953,"青浦区锦绣逸庭(公寓)('121.261113', '31.170287')"
3954,"青浦区玉兰清苑('121.297077', '31.198064')"
3955,"青浦区虹桥世界中心('121.301785', '31.184871')"
3956,"青浦区仁恒西郊花园('121.258168', '31.181890')"
3957,"青浦区中建锦绣天地('121.286060', '31.184129')"
3958,"青浦区中建锦绣天地('121.286060', '31.184129')"
3959,"青浦区南山雨果(公寓)('121.269615', '31.160120')"
3960,"青浦区新虹桥雅苑('121.310392', '31.176698')"
3961,"青浦区领第漫生活国际('121.281859', '31.170058')"
3962,"青浦区西郊紫郡('121.300379', '31.158642')"
3963,"青浦区上海捷克住宅小区(公寓)('121.280191', '31.159592')"
3964,"青浦区中建锦绣天地('121.286060', '31.184129')"
3965,"青浦区南山雨果(公寓)('121.269615', '31.160120')"
3966,"青浦区西郊华城('121.296367', '31.168479')"
3967,"青浦区虹桥正荣府('121.282142', '31.157611')"
3968,"青浦区领第漫生活国际('121.281859', '31.170058')"
3969,"青浦区金水湾(别墅)('121.264138', '31.170870')"
3970,"青浦区招商虹桥公馆('121.253105', '31.181886')"
3971,"青浦区西郊华城('121.296367', '31.168479')"
3972,"青浦区英庭名墅('121.320126', '31.165323')"
3973,"青浦区仁恒西郊花园('121.258168', '31.181890')"
3974,"青浦区万科天空之城二期云之谷('121.253760', '31.177181')"
3975,"青浦区西郊华城('121.296367', '31.168479')"
3976,"青浦区锦绣逸庭(公寓)('121.261113', '31.170287')"
3977,"青浦区御品园林('121.266238', '31.151535')"
3978,"青浦区上海豪都国际花园(公寓)('121.278994', '31.164530')"
3979,"青浦区海天花园(别墅)('121.309724', '31.167797')"
3980,"青浦区银涛高尔夫别墅('121.261479', '31.163678')"
3981,"青浦区湖畔佳苑(公寓)('121.305760', '31.170529')"
3982,"青浦区银涛高尔夫别墅('121.261479', '31.163678')"
3983,"青浦区上海捷克住宅小区(公寓)('121.280191', '31.159592')"
3984,"青浦区中建锦绣天地('121.286060', '31.184129')"
3985,"青浦区南山雨果(公寓)('121.269615', '31.160120')"
3986,"青浦区御品园林('121.266238', '31.151535')"
3987,"青浦区新虹桥雅苑('121.310392', '31.176698')"
3988,"青浦区锦绣逸庭(公寓)('121.261113', '31.170287')"
3989,"青浦区南山雨果(别墅)('121.272119', '31.160347')"
3990,"青浦区招商虹桥华府('121.308319', '31.171174')"
3991,"青浦区新虹桥雅苑('121.310392', '31.176698')"
3992,"青浦区康虹花园(别墅)('121.314404', '31.173584')"
3993,"青浦区君悦湾('121.274470', '31.162575')"
3994,"青浦区万科天空之城三期星之屿('121.253760', '31.177181')"
3995,"青浦区绿中海明苑四期(公寓)('121.260012', '31.173437')"
3996,"青浦区久事西郊花园('121.309340', '31.180236')"
3997,"青浦区领第漫生活国际('121.281859', '31.170058')"
3998,"青浦区二联馨苑('121.292485', '31.198543')"
3999,"青浦区领第漫生活国际('121.281859', '31.170058')"
4000,"青浦区绿波花园别墅('121.263324', '31.153582')"
4001,"青浦区仁恒西郊花园('121.258168', '31.181890')"
4002,"青浦区泰安公寓三、四期('117.060665', '36.078902')"
4003,"青浦区泰安公寓三、四期('117.060665', '36.078902')"
4004,"青浦区民乐佳苑二区('121.091817', '31.157157')"
4005,"青浦区臻水岸苑('121.225174', '31.140659')"
4006,"青浦区秀涓路46弄('121.160965', '31.141714')"
4007,"青浦区金地佘山天境(公寓)('121.224458', '31.124062')"
4008,"青浦区崧泽华城和瑞东苑('121.159318', '31.139065')"
4009,"青浦区崧泽华城秀景苑('121.158909', '31.164594')"
4010,"青浦区凯迪澳澜湾('121.228776', '31.130196')"
4011,"青浦区保利建工西郊锦庐('121.226959', '31.122587')"
4012,"青浦区崧泽华城佳福雅苑（六区）('121.156559', '31.154497')"
4013,"青浦区鑫苑壹品世家('121.148504', '31.149505')"
4014,"青浦区保利建工西郊锦庐('121.226959', '31.122587')"
4015,"青浦区合生御廷园(别墅)('121.196470', '31.155743')"
4016,"青浦区龙湖紫悦湾(公寓)('121.129985', '31.146601')"
4017,"青浦区崧泽华城佳福雅苑（五区）('121.155160', '31.153040')"
4018,"青浦区中海翡翠湖岸('121.236800', '31.141646')"
4019,"青浦区崧泉路1185号('121.155430', '31.160985')"
4020,"青浦区上实虹桥湖畔艺墅('121.226880', '31.143440')"
4021,"青浦区保利建工西郊锦庐('121.226959', '31.122587')"
4022,"青浦区绿中海雅庭(公寓)('121.201155', '31.153201')"
4023,"青浦区崧文苑('121.145750', '31.148126')"
4024,"青浦区崧泽华城秀景苑(二期)('121.158316', '31.162698')"
4025,"青浦区宝龙城市广场(青浦)('121.231321', '31.232834')"
4026,"青浦区崧泽华城佳福雅苑（五区）('121.155160', '31.153040')"
4027,"青浦区万科有山('121.231533', '31.125729')"
4028,"青浦区珠江悦公馆('121.233695', '31.151383')"
4029,"青浦区合生御廷园(公寓)('121.196175', '31.155457')"
4030,"青浦区珠江悦公馆('121.233695', '31.151383')"
4031,"青浦区绿地国际山庄('121.230775', '31.135974')"
4032,"青浦区南山雨果(公寓)('121.269615', '31.160120')"
4033,"青浦区金地天御('121.271674', '31.156109')"
4034,"青浦区高景花园('121.287780', '31.166371')"
4035,"青浦区南山雨果(公寓)('121.269615', '31.160120')"
4036,"青浦区安墁西郊('121.294028', '31.155064')"
4037,"青浦区仁恒西郊花园('121.258168', '31.181890')"
4038,"青浦区久事西郊花园('121.309340', '31.180236')"
4039,"青浦区高景花园('121.287780', '31.166371')"
4040,"青浦区居礼别墅('121.293543', '31.163264')"
4041,"青浦区高景花园('121.287780', '31.166371')"
4042,"青浦区上海捷克住宅小区(公寓)('121.280191', '31.159592')"
4043,"青浦区通用昱慧苑('121.248524', '31.180091')"
4044,"青浦区金地天御('121.271674', '31.156109')"
4045,"青浦区仁恒西郊花园('121.258168', '31.181890')"
4046,"青浦区高景花园('121.287780', '31.166371')"
4047,"青浦区新虹桥雅苑('121.310392', '31.176698')"
4048,"青浦区金地天御('121.271674', '31.156109')"
4049,"青浦区湖畔佳苑(公寓)('121.305760', '31.170529')"
4050,"青浦区御品园林('121.266238', '31.151535')"
4051,"青浦区西郊紫郡('121.300379', '31.158642')"
4052,"青浦区灿辉晶典1733('121.124178', '31.150681')"
4053,"青浦区御品园林('121.266238', '31.151535')"
4054,"青浦区久事西郊名墅('121.306783', '31.182347')"
4055,"青浦区英庭名墅('121.320126', '31.165323')"
4056,"青浦区久事西郊花园('121.309340', '31.180236')"
4057,"青浦区大华西郊别墅('121.301879', '31.161772')"
4058,"青浦区久事西郊名墅('121.306783', '31.182347')"
4059,"青浦区安盛杉庄('121.314591', '31.171403')"
4060,"青浦区仁恒西郊花园('121.258168', '31.181890')"
4061,"青浦区久事西郊花园('121.309340', '31.180236')"
4062,"青浦区万科锦源(别墅)('121.198441', '31.160898')"
4063,"青浦区昱芳苑('121.153749', '31.155217')"
4064,"青浦区崧泽华城华中苑('121.154524', '31.140313')"
4065,"青浦区龙湖紫都城('121.152884', '31.164840')"
4066,"青浦区源昌幸福里('121.156073', '31.158593')"
4067,"青浦区宝龙城市广场(青浦)('121.231321', '31.232834')"
4068,"青浦区崧文苑('121.145750', '31.148126')"
4069,"青浦区崧泽华城佳福雅苑（二区）('121.156272', '31.155608')"
4070,"青浦区合生御廷园(别墅)('121.196470', '31.155743')"
4071,"青浦区泰禾红桥('121.151152', '31.144719')"
4072,"青浦区崧泽华城佳福雅苑（五区）('121.155160', '31.153040')"
4073,"青浦区崧泽华城佳福雅苑（六区）('121.156559', '31.154497')"
4074,"青浦区融信铂湾('121.235042', '31.137232')"
4075,"青浦区巷佳华苑 (三期)('121.193360', '31.158361')"
4076,"青浦区崧泉路1185号('121.155430', '31.160985')"
4077,"青浦区绿地海珀风华(别墅)('121.127052', '31.147305')"
4078,"青浦区泷湾苑('121.206263', '31.139212')"
4079,"青浦区崧雅路77弄('121.153414', '31.159854')"
4080,"青浦区御澜山('121.154140', '31.156494')"
4081,"青浦区泷湾苑('121.206263', '31.139212')"
4082,"青浦区融信铂湾('121.235042', '31.137232')"
4083,"青浦区泷湾苑('121.206263', '31.139212')"
4084,"青浦区万科有山('121.231533', '31.125729')"
4085,"青浦区中海翡翠湖岸('121.236800', '31.141646')"
4086,"青浦区臻水岸苑('121.225174', '31.140659')"
4087,"青浦区凯迪澳澜湾('121.228776', '31.130196')"
4088,"青浦区合生御廷园(别墅)('121.196470', '31.155743')"
4089,"青浦区龙湖滟澜山(公寓)('121.227081', '31.132924')"
4090,"青浦区镇中小区('121.195579', '31.152614')"
4091,"青浦区龙湖滟澜山(公寓)('121.227081', '31.132924')"
4092,"青浦区大发融悦('121.086805', '31.135221')"
4093,"青浦区旭辉玫瑰湾('121.096773', '31.167232')"
4094,"青浦区旭辉玫瑰湾('121.096773', '31.167232')"
4095,"青浦区五浦汇盛青雅苑('121.089180', '31.142975')"
4096,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4097,"青浦区东原碧桂园('121.076967', '31.135993')"
4098,"青浦区融信铂爵('121.079403', '31.135408')"
4099,"青浦区中南君悦府('121.077346', '31.134117')"
4100,"青浦区五浦汇盛青雅苑('121.089180', '31.142975')"
4101,"青浦区东渡青筑('121.093216', '31.138200')"
4102,"青浦区景瑞城中公园('121.115140', '31.158359')"
4103,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4104,"青浦区五浦汇B区崧子苑('121.084669', '31.145295')"
4105,"青浦区东渡悦来城('121.083256', '31.135900')"
4106,"青浦区圣安德鲁斯庄园('121.212570', '31.138884')"
4107,"青浦区保利建工西郊锦庐('121.226959', '31.122587')"
4108,"青浦区崧泽华城佳福雅苑（四区）('121.156599', '31.154475')"
4109,"青浦区保利建工西郊锦庐('121.226959', '31.122587')"
4110,"青浦区崧泽华城秀景苑('121.158909', '31.164594')"
4111,"青浦区万科有山('121.231533', '31.125729')"
4112,"青浦区金臣颐墅('121.219196', '31.140159')"
4113,"青浦区泷湾苑('121.206263', '31.139212')"
4114,"青浦区东渡青筑('121.093216', '31.138200')"
4115,"青浦区五浦汇A区新塘苑('121.084614', '31.147544')"
4116,"青浦区御澜湾('121.097906', '31.141516')"
4117,"青浦区御澜湾('121.097906', '31.141516')"
4118,"青浦区大发融悦('121.086805', '31.135221')"
4119,"青浦区五浦汇A区新塘苑('121.084614', '31.147544')"
4120,"青浦区五浦汇c区顾会庭('121.084363', '31.142980')"
4121,"青浦区旭辉玫瑰湾('121.096773', '31.167232')"
4122,"青浦区万寿新村(青浦)('121.105210', '31.152869')"
4123,"青浦区清河湾佳苑(二期)('121.100706', '31.165457')"
4124,"青浦区泰安公寓三、四期('117.060665', '36.078902')"
4125,"青浦区泰安公寓三、四期('117.060665', '36.078902')"
4126,"青浦区民乐佳苑二区('121.091817', '31.157157')"
4127,"青浦区臻水岸苑('121.225174', '31.140659')"
4128,"青浦区秀涓路46弄('121.160965', '31.141714')"
4129,"青浦区金地佘山天境(公寓)('121.224458', '31.124062')"
4130,"青浦区崧泽华城和瑞东苑('121.159318', '31.139065')"
4131,"青浦区崧泽华城秀景苑('121.158909', '31.164594')"
4132,"青浦区凯迪澳澜湾('121.228776', '31.130196')"
4133,"青浦区保利建工西郊锦庐('121.226959', '31.122587')"
4134,"青浦区崧泽华城佳福雅苑（六区）('121.156559', '31.154497')"
4135,"青浦区鑫苑壹品世家('121.148504', '31.149505')"
4136,"青浦区保利建工西郊锦庐('121.226959', '31.122587')"
4137,"青浦区合生御廷园(别墅)('121.196470', '31.155743')"
4138,"青浦区龙湖紫悦湾(公寓)('121.129985', '31.146601')"
4139,"青浦区崧泽华城佳福雅苑（五区）('121.155160', '31.153040')"
4140,"青浦区中海翡翠湖岸('121.236800', '31.141646')"
4141,"青浦区崧泉路1185号('121.155430', '31.160985')"
4142,"青浦区上实虹桥湖畔艺墅('121.226880', '31.143440')"
4143,"青浦区保利建工西郊锦庐('121.226959', '31.122587')"
4144,"青浦区绿中海雅庭(公寓)('121.201155', '31.153201')"
4145,"青浦区崧文苑('121.145750', '31.148126')"
4146,"青浦区崧泽华城秀景苑(二期)('121.158316', '31.162698')"
4147,"青浦区宝龙城市广场(青浦)('121.231321', '31.232834')"
4148,"青浦区崧泽华城佳福雅苑（五区）('121.155160', '31.153040')"
4149,"青浦区万科有山('121.231533', '31.125729')"
4150,"青浦区珠江悦公馆('121.233695', '31.151383')"
4151,"青浦区合生御廷园(公寓)('121.196175', '31.155457')"
4152,"青浦区珠江悦公馆('121.233695', '31.151383')"
4153,"青浦区绿地国际山庄('121.230775', '31.135974')"
4154,"青浦区泷湾苑('121.206263', '31.139212')"
4155,"青浦区绿地海珀风华(别墅)('121.127052', '31.147305')"
4156,"青浦区崧泽华城秀景苑(三期)('121.156250', '31.162545')"
4157,"青浦区绿地海珀风华(别墅)('121.127052', '31.147305')"
4158,"青浦区上实虹桥湖畔艺墅('121.226880', '31.143440')"
4159,"青浦区崧泽华城佳福雅苑（五区）('121.155160', '31.153040')"
4160,"青浦区崧泽华城逸泰雅苑('121.160826', '31.155894')"
4161,"青浦区崧泽华城佳福雅苑（五区）('121.155160', '31.153040')"
4162,"青浦区合生御廷园(公寓)('121.196175', '31.155457')"
4163,"青浦区龙湖滟澜山(别墅)('121.227081', '31.132924')"
4164,"青浦区万科有山('121.231533', '31.125729')"
4165,"青浦区泷湾苑('121.206263', '31.139212')"
4166,"青浦区臻水岸苑('121.225174', '31.140659')"
4167,"青浦区金地佘山天境(公寓)('121.224458', '31.124062')"
4168,"青浦区龙湖滟澜山(公寓)('121.227081', '31.132924')"
4169,"青浦区万科有山('121.231533', '31.125729')"
4170,"青浦区合生御廷园(公寓)('121.196175', '31.155457')"
4171,"青浦区绿地海珀风华(别墅)('121.127052', '31.147305')"
4172,"青浦区古北佘山国际别墅('121.210395', '31.142059')"
4173,"青浦区泷湾苑('121.206263', '31.139212')"
4174,"青浦区中海翡翠湖岸('121.236800', '31.141646')"
4175,"青浦区珠江悦公馆('121.233695', '31.151383')"
4176,"青浦区万科有山('121.231533', '31.125729')"
4177,"青浦区巷佳华苑(一期)('121.193370', '31.160564')"
4178,"青浦区泰禾红桥('121.151152', '31.144719')"
4179,"青浦区臻水岸苑('121.225174', '31.140659')"
4180,"青浦区宝业爱多邦('121.154816', '31.145029')"
4181,"青浦区源昌幸福里('121.156073', '31.158593')"
4182,"青浦区龙湖滟澜山(公寓)('121.227081', '31.132924')"
4183,"青浦区崧泽华城华中苑('121.154524', '31.140313')"
4184,"青浦区万科锦源(别墅)('121.198441', '31.160898')"
4185,"青浦区昱芳苑('121.153749', '31.155217')"
4186,"青浦区崧泽华城华中苑('121.154524', '31.140313')"
4187,"青浦区龙湖紫都城('121.152884', '31.164840')"
4188,"青浦区源昌幸福里('121.156073', '31.158593')"
4189,"青浦区宝龙城市广场(青浦)('121.231321', '31.232834')"
4190,"青浦区崧文苑('121.145750', '31.148126')"
4191,"青浦区崧泽华城佳福雅苑（二区）('121.156272', '31.155608')"
4192,"青浦区合生御廷园(别墅)('121.196470', '31.155743')"
4193,"青浦区泰禾红桥('121.151152', '31.144719')"
4194,"青浦区崧泽华城佳福雅苑（五区）('121.155160', '31.153040')"
4195,"青浦区崧泽华城佳福雅苑（六区）('121.156559', '31.154497')"
4196,"青浦区融信铂湾('121.235042', '31.137232')"
4197,"青浦区金臣颐墅('121.219196', '31.140159')"
4198,"青浦区合生御廷园(别墅)('121.196470', '31.155743')"
4199,"青浦区崧泉路1185号('121.155430', '31.160985')"
4200,"青浦区珠江悦公馆('121.233695', '31.151383')"
4201,"青浦区泷湾苑('121.206263', '31.139212')"
4202,"青浦区崧雅路77弄('121.153414', '31.159854')"
4203,"青浦区御澜山('121.154140', '31.156494')"
4204,"青浦区泷湾苑('121.206263', '31.139212')"
4205,"青浦区融信铂湾('121.235042', '31.137232')"
4206,"青浦区万科有山('121.231533', '31.125729')"
4207,"青浦区泷湾苑('121.206263', '31.139212')"
4208,"青浦区中海翡翠湖岸('121.236800', '31.141646')"
4209,"青浦区臻水岸苑('121.225174', '31.140659')"
4210,"青浦区凯迪澳澜湾('121.228776', '31.130196')"
4211,"青浦区中海翡翠湖岸('121.236800', '31.141646')"
4212,"青浦区招商虹桥公馆('121.253105', '31.181886')"
4213,"青浦区西郊华城('121.296367', '31.168479')"
4214,"青浦区铂悦公馆('121.100070', '31.169780')"
4215,"青浦区卓越世纪中心(青浦)('121.100255', '31.168847')"
4216,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4217,"青浦区双桥公寓（二区）('121.094471', '31.146859')"
4218,"青浦区首创禧悦风华('121.079622', '31.131307')"
4219,"青浦区卓越世纪中心(青浦)('121.100255', '31.168847')"
4220,"青浦区双桥公寓（二区）('121.094471', '31.146859')"
4221,"青浦区北极星广场('121.092714', '31.139985')"
4222,"青浦区新城忆华里(一期)('121.093819', '31.148698')"
4223,"青浦区上善水樾('121.124178', '31.150681')"
4224,"青浦区万寿新村(青浦)('121.105210', '31.152869')"
4225,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4226,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4227,"青浦区旭辉百合宫馆('121.091871', '31.168162')"
4228,"青浦区首创禧悦风华('121.079622', '31.131307')"
4229,"青浦区卓越世纪中心(青浦)('121.100255', '31.168847')"
4230,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4231,"青浦区东渡悦来城('121.083256', '31.135900')"
4232,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4233,"青浦区西虹桥壹号('121.078336', '31.137170')"
4234,"青浦区民乐佳苑一区('121.092199', '31.161329')"
4235,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4236,"青浦区西部花苑（一期、三期）('121.104240', '31.145009')"
4237,"青浦区御澜湾('121.097906', '31.141516')"
4238,"青浦区美瑞清河湾('121.099996', '31.171935')"
4239,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4240,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4241,"青浦区东渡悦来城('121.083256', '31.135900')"
4242,"青浦区首创禧悦(二期)('121.078934', '31.131553')"
4243,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4244,"青浦区远洋金融街·西郊宸章('121.102880', '31.161891')"
4245,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4246,"青浦区北极星广场('121.092714', '31.139985')"
4247,"青浦区卓越世纪中心(青浦)('121.100255', '31.168847')"
4248,"青浦区首创禧悦风华('121.079622', '31.131307')"
4249,"青浦区五浦汇A区新塘苑('121.084614', '31.147544')"
4250,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4251,"青浦区双桥公寓（三区）('121.094471', '31.146859')"
4252,"青浦区首创禧悦风华('121.079622', '31.131307')"
4253,"青浦区旭辉玫瑰湾('121.096773', '31.167232')"
4254,"青浦区北极星广场('121.092714', '31.139985')"
4255,"青浦区旭辉玫瑰湾('121.096773', '31.167232')"
4256,"青浦区青浦万达茂(住宅)('121.082811', '31.133373')"
4257,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4258,"青浦区东渡悦来城('121.083256', '31.135900')"
4259,"青浦区北极星广场('121.092714', '31.139985')"
4260,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4261,"青浦区上善水樾('121.124178', '31.150681')"
4262,"青浦区东渡悦来城('121.083256', '31.135900')"
4263,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4264,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4265,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4266,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4267,"青浦区东渡悦来城('121.083256', '31.135900')"
4268,"青浦区五浦汇c区顾会庭('121.084363', '31.142980')"
4269,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4270,"青浦区东渡悦来城('121.083256', '31.135900')"
4271,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4272,"青浦区南山雨果(公寓)('121.269615', '31.160120')"
4273,"青浦区新虹桥雅苑('121.310392', '31.176698')"
4274,"青浦区领第漫生活国际('121.281859', '31.170058')"
4275,"青浦区西郊紫郡('121.300379', '31.158642')"
4276,"青浦区上海捷克住宅小区(公寓)('121.280191', '31.159592')"
4277,"青浦区中建锦绣天地('121.286060', '31.184129')"
4278,"青浦区南山雨果(公寓)('121.269615', '31.160120')"
4279,"青浦区西郊华城('121.296367', '31.168479')"
4280,"青浦区虹桥正荣府('121.282142', '31.157611')"
4281,"青浦区领第漫生活国际('121.281859', '31.170058')"
4282,"青浦区金水湾(别墅)('121.264138', '31.170870')"
4283,"青浦区招商虹桥公馆('121.253105', '31.181886')"
4284,"青浦区西郊华城('121.296367', '31.168479')"
4285,"青浦区卓越世纪中心(青浦)('121.100255', '31.168847')"
4286,"青浦区青浦万达茂(公寓)('121.129985', '31.146601')"
4287,"青浦区双桥公寓（二区）('121.094471', '31.146859')"
4288,"青浦区新城盛世('121.101204', '31.161162')"
4289,"青浦区北极星广场('121.092714', '31.139985')"
4290,"青浦区景港名人苑('121.100939', '31.149759')"
4291,"青浦区北极星广场('121.092714', '31.139985')"
4292,"青浦区万寿新村(青浦)('121.105210', '31.152869')"
4293,"青浦区上善水樾('121.124178', '31.150681')"
4294,"青浦区新城忆华里(一期)('121.093819', '31.148698')"
4295,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4296,"青浦区卓越世纪中心(青浦)('121.100255', '31.168847')"
4297,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4298,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4299,"青浦区首创禧悦风华('121.079622', '31.131307')"
4300,"青浦区东渡悦来城('121.083256', '31.135900')"
4301,"青浦区首创禧悦(一期)('121.078934', '31.131553')"
4302,"青浦区保利建工西郊锦庐('121.226959', '31.122587')"
4303,"青浦区崧泽华城秀景苑('121.158909', '31.164594')"
4304,"青浦区万科有山('121.231533', '31.125729')"
4305,"青浦区金臣颐墅('121.219196', '31.140159')"
4306,"青浦区泷湾苑('121.206263', '31.139212')"
4307,"青浦区东渡青筑('121.093216', '31.138200')"
4308,"青浦区五浦汇A区新塘苑('121.084614', '31.147544')"
4309,"青浦区御澜湾('121.097906', '31.141516')"
4310,"青浦区御澜湾('121.097906', '31.141516')"
4311,"青浦区大发融悦('121.086805', '31.135221')"
4312,"青浦区五浦汇A区新塘苑('121.084614', '31.147544')"
4313,"青浦区五浦汇c区顾会庭('121.084363', '31.142980')"
4314,"青浦区旭辉玫瑰湾('121.096773', '31.167232')"
4315,"青浦区万寿新村(青浦)('121.105210', '31.152869')"
